review,rating,date,bank,source,sentiment_label,sentiment_score,theme
Is it even working these days? Please check it.,1,2024-07-04,BOA,Google Play,POSITIVE,0.9892704486846924,General
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,BOA,Google Play,NEGATIVE,0.9995259046554565,Bugs/Crash
Please make it functional.,5,2024-07-03,BOA,Google Play,POSITIVE,0.9997920393943787,General
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,Google Play,NEGATIVE,0.9705929756164551,General
Please Recover thank you,5,2024-07-02,BOA,Google Play,POSITIVE,0.9997314810752869,General
Best,5,2024-07-01,BOA,Google Play,POSITIVE,0.9997941851615906,General
This app doesn't work,1,2024-06-30,BOA,Google Play,NEGATIVE,0.9997921586036682,General
Excellent app,5,2024-06-29,BOA,Google Play,POSITIVE,0.9998356103897095,General
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,BOA,Google Play,NEGATIVE,0.9726091623306274,Bugs/Crash
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,BOA,Google Play,NEGATIVE,0.9977184534072876,General
It demands to disable developer option.,1,2024-06-27,BOA,Google Play,NEGATIVE,0.9994282126426697,General
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,BOA,Google Play,NEGATIVE,0.9996359348297119,General
very smart App easy to use and friendly,5,2025-11-29,Dashen,Google Play,POSITIVE,0.9998064637184143,UI/UX
Very exemplery App to other Bank Aps !,5,2025-11-29,Dashen,Google Play,NEGATIVE,0.9862420558929443,General
good,5,2025-11-29,Dashen,Google Play,POSITIVE,0.9998161196708679,General
It Is An Amazing app,4,2025-11-28,Dashen,Google Play,POSITIVE,0.9998793601989746,General
"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen,Google Play,POSITIVE,0.999860405921936,UI/UX
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen,Google Play,NEGATIVE,0.9985862970352173,General
Exceptional Product.,5,2025-11-23,Dashen,Google Play,POSITIVE,0.9998724460601807,General
very easy app,3,2025-11-23,Dashen,Google Play,POSITIVE,0.9955209493637085,UI/UX
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,Dashen,Google Play,POSITIVE,0.9998127818107605,UI/UX
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,Dashen,Google Play,NEGATIVE,0.8832131028175354,General
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,Dashen,Google Play,NEGATIVE,0.9899314641952515,General
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,Dashen,Google Play,NEGATIVE,0.9997981190681458,Performance
always updating bad stability,1,2025-11-17,Dashen,Google Play,NEGATIVE,0.9964240193367004,General
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen,Google Play,NEGATIVE,0.999519944190979,General
with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen,Google Play,NEGATIVE,0.9930068254470825,General
nice,5,2025-11-16,Dashen,Google Play,POSITIVE,0.9998552799224854,General
eyita tips,1,2025-11-15,Dashen,Google Play,POSITIVE,0.9007538557052612,General
clear and presize,5,2025-11-15,Dashen,Google Play,POSITIVE,0.9996238946914673,General
smooth and easy!!!,5,2025-11-14,Dashen,Google Play,POSITIVE,0.9998213648796082,UI/UX
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen,Google Play,POSITIVE,0.9971605539321899,UI/UX
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen,Google Play,POSITIVE,0.9918859004974365,General
Very nice App.,5,2025-11-14,Dashen,Google Play,POSITIVE,0.9998617172241211,General
system failure transfer to others account,2,2025-11-13,Dashen,Google Play,NEGATIVE,0.9988131523132324,Features
thank you,1,2025-11-13,Dashen,Google Play,POSITIVE,0.9998352527618408,General
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,Dashen,Google Play,NEGATIVE,0.9978633522987366,General
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen,Google Play,POSITIVE,0.9994845390319824,Features
wow dashen bank super app,5,2025-11-12,Dashen,Google Play,POSITIVE,0.9992703795433044,General
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,Dashen,Google Play,NEGATIVE,0.9995548129081726,Performance
Best Mobile Banking App in Ethiopia .,5,2025-11-11,Dashen,Google Play,POSITIVE,0.9997279047966003,General
very nice app I have ever seen,5,2025-11-10,Dashen,Google Play,POSITIVE,0.9998395442962646,General
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,Dashen,Google Play,NEGATIVE,0.9997878670692444,General
it's good but is not fast,5,2025-11-09,Dashen,Google Play,POSITIVE,0.916059136390686,General
your financial system must improved,4,2025-11-09,Dashen,Google Play,POSITIVE,0.7152234315872192,General
your service is too good,5,2025-11-09,Dashen,Google Play,POSITIVE,0.999098539352417,General
good experience,5,2025-11-09,Dashen,Google Play,POSITIVE,0.9998599290847778,General
ok,5,2025-11-08,Dashen,Google Play,POSITIVE,0.9997851252555847,General
"Amazing app, 👏",5,2025-11-07,Dashen,Google Play,POSITIVE,0.9997995495796204,General
wooow,5,2025-11-07,Dashen,Google Play,NEGATIVE,0.9839174747467041,General
ok,5,2025-11-07,Dashen,Google Play,POSITIVE,0.9997851252555847,General
Nice app,5,2025-11-07,Dashen,Google Play,POSITIVE,0.9998061060905457,General
best,5,2025-11-07,Dashen,Google Play,POSITIVE,0.9997941851615906,General
"easy to use, friendly",5,2025-11-06,Dashen,Google Play,POSITIVE,0.999752938747406,UI/UX
"12yr more LC, UCP & ICC & loan",5,2025-11-06,Dashen,Google Play,NEGATIVE,0.930407702922821,General
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,Dashen,Google Play,NEGATIVE,0.9997969269752502,General
amzing,5,2025-11-06,Dashen,Google Play,NEGATIVE,0.9989879727363586,General
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998143315315247,UI/UX
betam kerfafa naw,1,2025-11-05,Dashen,Google Play,NEGATIVE,0.9936383366584778,General
exceptional,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998514652252197,General
worst app ever,1,2025-11-05,Dashen,Google Play,NEGATIVE,0.9997803568840027,General
"Dashen, always two step ahead.",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9996127486228943,General
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen,Google Play,NEGATIVE,0.9868883490562439,General
👍,5,2025-11-05,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
i am using,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9937612414360046,General
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998525381088257,General
wonderful app,5,2025-11-05,Dashen,Google Play,POSITIVE,0.9998787641525269,General
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Dashen,Google Play,POSITIVE,0.9031402468681335,General
go ahead,5,2025-11-05,Dashen,Google Play,POSITIVE,0.999769389629364,General
its supper,5,2025-11-04,Dashen,Google Play,POSITIVE,0.9683655500411987,General
Good,5,2025-11-04,Dashen,Google Play,POSITIVE,0.9998161196708679,General
it's so boring,1,2025-11-04,Dashen,Google Play,NEGATIVE,0.9997939467430115,General
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen,Google Play,POSITIVE,0.9986799359321594,General
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen,Google Play,POSITIVE,0.9997314810752869,General
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Dashen,Google Play,NEGATIVE,0.9994889497756958,General
Amazing,5,2025-11-03,Dashen,Google Play,POSITIVE,0.999875545501709,General
wow dashen bank,5,2025-11-03,Dashen,Google Play,POSITIVE,0.9995077848434448,General
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Dashen,Google Play,NEGATIVE,0.944585382938385,General
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Dashen,Google Play,NEGATIVE,0.9997263550758362,General
it's too slow,1,2025-11-01,Dashen,Google Play,NEGATIVE,0.9997879862785339,Performance
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Dashen,Google Play,NEGATIVE,0.9991123080253601,Bugs/Crash
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Dashen,Google Play,NEGATIVE,0.9994062185287476,Bugs/Crash
Nice app,5,2025-11-01,Dashen,Google Play,POSITIVE,0.9998061060905457,General
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Dashen,Google Play,NEGATIVE,0.9998087286949158,General
app is too slow not opening fast,1,2025-10-31,Dashen,Google Play,NEGATIVE,0.9994286894798279,Performance
good,5,2025-10-30,Dashen,Google Play,POSITIVE,0.9998161196708679,General
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Dashen,Google Play,NEGATIVE,0.9892113208770752,General
very nise good,5,2025-10-30,Dashen,Google Play,POSITIVE,0.999859094619751,General
very interesting,5,2025-10-30,Dashen,Google Play,POSITIVE,0.999863862991333,General
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Dashen,Google Play,POSITIVE,0.9886024594306946,General
Excellent promotion,5,2025-10-30,Dashen,Google Play,POSITIVE,0.9998637437820435,General
viry good,5,2025-10-29,Dashen,Google Play,POSITIVE,0.9997873902320862,General
"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Dashen,Google Play,POSITIVE,0.9995148181915283,UI/UX
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Dashen,Google Play,NEGATIVE,0.9997962117195129,General
"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998281002044678,UI/UX
"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9996851682662964,Bugs/Crash
"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998050332069397,UI/UX
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9994890689849854,General
"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen,Google Play,POSITIVE,0.9997445940971375,UI/UX
It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen,Google Play,POSITIVE,0.9998210072517395,General
